mms_id,dlxs_id,alma_value,dlxs_value
990005211060106381,ACF1394.1905.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1906.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1906.002,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1907.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1909.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1910.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1911.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1912.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1913.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1915.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1916.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1917.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1919.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1921.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
990005211060106381,ACF1394.1922.001,"['Title varies slightly.', 'Published: Manila, Bureau of Printing, 1908-', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'None published 1931-1934; numbering restarted with no.1 (1935/1936), which covers Nov. 15, 1935-Dec. 31, 1936.', 'First report in English.']","['Title varies slightly.', 'Report year irregular.', 'First report covers period from Sept. 26 to Dec. 31, 1900.', 'First report in English.', 'Found also in the annual reports of the Philippine commission, 1901-08.', 'Continued by the Annual report of the Bureau of Civil Service of the Commonwealth of the Philippines.']"
